observations
ZTF19aadyiao has a peak observation at 513.02
ZTF19aadyijk has a peak observation at 513.96
ZTF19aadyioa has a peak observation at 512.01
ZTF19aadyoqz has a peak observation at 512.04
ZTF19aadypig has a peak observation at 513.06
ZTF19aadyppr has a peak observation at 534.96
ZTF19aaeflme has a peak observation at 514.62
ZTF19aaefxwq has a peak observation at 507.75
ZTF19aaeicsm has a peak observation at 522.73
ZTF19aaejtof has a peak observation at 523.05
ZTF19aaekvhn has a peak observation at 523.7
ZTF19aaeopgw has a peak observation at 558.72
ZTF19aaeopqn has a peak observation at 514.93
ZTF19aaeoqkk has a peak observation at 523.02
ZTF19aaeoqqj has a peak observation at 512.06
ZTF19aaeoqst has a peak observation at 527.03
ZTF19aaerbzy has a peak observation at 539.71
ZTF19aaeuhgo has a peak observation at 654.95
ZTF19aaezale has a peak observation at 636.92
ZTF19aaezwmr has a peak observation at 526.71
ZTF19aafljiq has a peak observation at 606.74
ZTF19aafmfxg has a peak observation at 526.92
ZTF19aafmhcl has a peak observation at 526.71
ZTF19aafmvdb has a peak observation at 526.99
ZTF19aafmwfc has a peak observation at 524.96
ZTF19aafmwhv has a peak observation at 526.96
ZTF19aafmyow has a peak observation at 539.01
ZTF19aafncsv has a peak observation at 527.04
ZTF19aafndot has a peak observation at 527.03
ZTF19aafnecv has a peak observation at 527.05
ZTF19aafnend has a peak observation at 574.83
ZTF19aafnfyc has a peak observation at 522.97
ZTF19aafwrhf has a peak observation at 838.94
ZTF19aagkfvq has a peak observation at 987.67
ZTF19aagmpeq has a peak observation at 526.95
ZTF19aagmsrr has a peak observation at 526.93
ZTF19aagqkrq has a peak observation at 543.76
ZTF19aahjhoy has a peak observation at 523.04
ZTF19aahsclk has a peak observation at 538.61
ZTF19aahsgka has a peak observation at 526.68
ZTF19aahsnmq has a peak observation at 538.79
ZTF19aahuian has a peak observation at 526.72
ZTF19aahulyd has a peak observation at 540.73
ZTF19aahygro has a peak observation at 538.86
ZTF19aailcgs has a peak observation at 540.76
ZTF19aailepg has a peak observation at 534.87
ZTF19aaileug has a peak observation at 534.81
ZTF19aailexm has a peak observation at 526.93
ZTF19aaillan has a peak observation at 526.95
ZTF19aailltc has a peak observation at 538.86
ZTF19aailmfm has a peak observation at 526.96
ZTF19aailqir has a peak observation at 534.92
ZTF19aailqli has a peak observation at 538.99
ZTF19aailsfh has a peak observation at 526.97
ZTF19aailsge has a peak observation at 534.92
ZTF19aailteb has a peak observation at 526.97
ZTF19aailuvj has a peak observation at 539.02
ZTF19aailvgo has a peak observation at 543.96
ZTF19aailvhf has a peak observation at 543.96
ZTF19aainjpz has a peak observation at 539.67
ZTF19aainjqn has a peak observation at 534.67
ZTF19aajwdqt has a peak observation at 539.81
ZTF19aajwdux has a peak observation at 524.92
ZTF19aajwhbc has a peak observation at 538.85
ZTF19aajwhse has a peak observation at 524.94
ZTF19aajwjwq has a peak observation at 538.81
ZTF19aajwkbb has a peak observation at 584.67
ZTF19aajxhwa has a peak observation at 538.65
ZTF19aajxwnz has a peak observation at 547.67
ZTF19aakirwj has a peak observation at 580.77
ZTF19aakisjl has a peak observation at 526.92
ZTF19aakisqk has a peak observation at 526.92
ZTF19aakiwxx has a peak observation at 538.92
ZTF19aakiyed has a peak observation at 534.93
ZTF19aakiyly has a peak observation at 541.92
ZTF19aakizps has a peak observation at 526.98
ZTF19aakjbej has a peak observation at 538.82
ZTF19aakjcxs has a peak observation at 541.02
ZTF19aakjesi has a peak observation at 527.03
ZTF19aakjfaz has a peak observation at 527.03
ZTF19aakkrqu has a peak observation at 540.63
ZTF19aakkths has a peak observation at 538.62
ZTF19aakkwpi has a peak observation at 534.67
ZTF19aaklbok has a peak observation at 538.79
ZTF19aakljys has a peak observation at 538.85
ZTF19aaklqod has a peak observation at 903.8
ZTF19aaklquv has a peak observation at 538.78
ZTF19aakluwr has a peak observation at 547.64
ZTF19aaknacv has a peak observation at 538.81
ZTF19aaknate has a peak observation at 559.71
ZTF19aaknemm has a peak observation at 534.73
ZTF19aaknign has a peak observation at 547.69
ZTF19aaknqmp has a peak observation at 556.7
ZTF19aaknvlv has a peak observation at 546.79
ZTF19aaknvuh has a peak observation at 556.89
ZTF19aakoasy has a peak observation at 546.79
ZTF19aakobov has a peak observation at 546.76
ZTF19aakocxy has a peak observation at 538.83
ZTF19aakoese has a peak observation at 547.74
ZTF19aakozyp has a peak observation at 547.86
ZTF19aakpccq has a peak observation at 539.0
ZTF19aakpcfi has a peak observation at 544.03
ZTF19aakpcfy has a peak observation at 544.03
ZTF19aakpcuw has a peak observation at 542.03
ZTF19aakpfax has a peak observation at 542.05
ZTF19aakphow has a peak observation at 560.76
ZTF19aakpmoy has a peak observation at 539.65
ZTF19aakpmqg has a peak observation at 539.65
ZTF19aakpmry has a peak observation at 539.67
ZTF19aakppnj has a peak observation at 1263.65
ZTF19aakrawk has a peak observation at 557.75
ZTF19aakrhzj has a peak observation at 543.8
ZTF19aakrnqh has a peak observation at 547.97
ZTF19aakrsuo has a peak observation at 543.75
ZTF19aaksqsz has a peak observation at 539.88
ZTF19aaksrgj has a peak observation at 547.84
ZTF19aaksrlb has a peak observation at 547.9
ZTF19aakssnv has a peak observation at 557.88
ZTF19aakswrb has a peak observation at 544.01
ZTF19aaksxgp has a peak observation at 560.75
ZTF19aaktdid has a peak observation at 539.88
ZTF19aakthjl has a peak observation at 547.86
ZTF19aaktpns has a peak observation at 547.92
ZTF19aakwifv has a peak observation at 547.73
ZTF19aakxwqu has a peak observation at 543.77
ZTF19aakykjl has a peak observation at 558.68
ZTF19aakyxsq has a peak observation at 558.71
ZTF19aakzash has a peak observation at 558.72
ZTF19aakzwao has a peak observation at 559.85
ZTF19aaladlt has a peak observation at 559.74
ZTF19aalafip has a peak observation at 557.77
ZTF19aalahqa has a peak observation at 543.96
ZTF19aalaxsa has a peak observation at 546.78
ZTF19aalbrgu has a peak observation at 581.02
ZTF19aalckuo has a peak observation at 560.92
ZTF19aalcwjt has a peak observation at 556.71
ZTF19aalcyfd has a peak observation at 556.89
ZTF19aaldqvh has a peak observation at 541.77
ZTF19aalemmz has a peak observation at 547.86
ZTF19aaleptm has a peak observation at 556.95
ZTF19aalfsqm has a peak observation at 548.02
ZTF19aalfxyi has a peak observation at 557.71
ZTF19aaljcsu has a peak observation at 556.69
ZTF19aaljeup has a peak observation at 543.73
ZTF19aallimd has a peak observation at 568.77
ZTF19aallvor has a peak observation at 546.77
ZTF19aaloqmd has a peak observation at 559.79
ZTF19aalouag has a peak observation at 587.77
ZTF19aalrtfm has a peak observation at 543.98
ZTF19aalsnbp has a peak observation at 547.91
ZTF19aalubxw has a peak observation at 547.89
ZTF19aaluprf has a peak observation at 559.65
ZTF19aalvaxt has a peak observation at 562.85
ZTF19aalveag has a peak observation at 559.82
ZTF19aalwegb has a peak observation at 558.67
ZTF19aalxcyo has a peak observation at 556.69
ZTF19aalxlpp has a peak observation at 560.69
ZTF19aalyecr has a peak observation at 547.71
ZTF19aalyleg has a peak observation at 559.7
ZTF19aalzgdr has a peak observation at 547.8
ZTF19aalzmio has a peak observation at 559.86
ZTF19aalzmiu has a peak observation at 556.97
ZTF19aalzmmt has a peak observation at 560.79
ZTF19aalzrrz has a peak observation at 558.74
ZTF19aalztms has a peak observation at 560.97
ZTF19aamaeve has a peak observation at 556.98
ZTF19aambfxc has a peak observation at 891.97
ZTF19aambixl has a peak observation at 547.92
ZTF19aambzqh has a peak observation at 543.98
ZTF19aamftfu has a peak observation at 558.66
ZTF19aamfupk has a peak observation at 573.64
ZTF19aamfxby has a peak observation at 575.72
ZTF19aamgghn has a peak observation at 572.72
ZTF19aamggmk has a peak observation at 567.74
ZTF19aamggnw has a peak observation at 567.72
ZTF19aamggua has a peak observation at 556.7
ZTF19aamgjtz has a peak observation at 562.73
ZTF19aamgokq has a peak observation at 567.71
ZTF19aamgttu has a peak observation at 567.69
ZTF19aamgypy has a peak observation at 556.84
ZTF19aamhgwm has a peak observation at 572.86
ZTF19aamhhae has a peak observation at 567.91
ZTF19aamhhey has a peak observation at 567.91
ZTF19aamhhgu has a peak observation at 567.9
ZTF19aamhhyo has a peak observation at 567.78
ZTF19aamhjlk has a peak observation at 561.0
ZTF19aamhlnl has a peak observation at 568.9
ZTF19aamhmsx has a peak observation at 568.98
ZTF19aamhqej has a peak observation at 573.01
ZTF19aamhqow has a peak observation at 560.96
ZTF19aamjvie has a peak observation at 567.7
ZTF19aamkdtq has a peak observation at 557.75
ZTF19aamkfvy has a peak observation at 572.79
ZTF19aamkfxb has a peak observation at 561.74
ZTF19aamkmxv has a peak observation at 573.92
ZTF19aamkywr has a peak observation at 568.94
ZTF19aamljom has a peak observation at 568.93
ZTF19aammewd has a peak observation at 556.71
ZTF19aamoidt has a peak observation at 560.75
ZTF19aamooex has a peak observation at 567.8
ZTF19aamoqxy has a peak observation at 560.79
ZTF19aamowaf has a peak observation at 569.88
ZTF19aampqcq has a peak observation at 572.66
ZTF19aampyum has a peak observation at 574.71
ZTF19aamqebl has a peak observation at 567.73
ZTF19aamqlxu has a peak observation at 558.84
ZTF19aamqlyl has a peak observation at 568.81
ZTF19aamrais has a peak observation at 608.89
ZTF19aamrdmm has a peak observation at 561.94
ZTF19aamsetj has a peak observation at 593.83
ZTF19aamsnhu has a peak observation at 567.99
ZTF19aamtima has a peak observation at 560.63
ZTF19aamtwiz has a peak observation at 567.78
ZTF19aamtwwv has a peak observation at 572.77
ZTF19aamvape has a peak observation at 580.98
ZTF19aamvmer has a peak observation at 575.99
ZTF19aamwhat has a peak observation at 608.84
ZTF19aamwyzl has a peak observation at 567.88
ZTF19aanbfaw has a peak observation at 575.7
ZTF19aanbojt has a peak observation at 572.7
ZTF19aanbpus has a peak observation at 1171.99
ZTF19aandjiw has a peak observation at 581.64
ZTF19aanejfr has a peak observation at 575.7
ZTF19aanesgt has a peak observation at 587.66
ZTF19aanesxt has a peak observation at 575.77
ZTF19aanetjx has a peak observation at 580.7
ZTF19aaneugz has a peak observation at 574.71
ZTF19aanfnvl has a peak observation at 594.65
ZTF19aanfqug has a peak observation at 591.69
ZTF19aanfukh has a peak observation at 575.73
ZTF19aanfyey has a peak observation at 575.73
ZTF19aangier has a peak observation at 575.81
ZTF19aanhdwf has a peak observation at 572.76
ZTF19aanhgqg has a peak observation at 575.86
ZTF19aanhhal has a peak observation at 583.81
ZTF19aanhlxe has a peak observation at 575.82
ZTF19aanhlzi has a peak observation at 580.82
ZTF19aanhlzn has a peak observation at 572.84
ZTF19aanijpu has a peak observation at 616.8
ZTF19aaniore has a peak observation at 586.85
ZTF19aaniqrr has a peak observation at 608.93
ZTF19aanircs has a peak observation at 583.91
ZTF19aanirdx has a peak observation at 580.95
ZTF19aanjjgr has a peak observation at 587.75
ZTF19aanjjhk has a peak observation at 573.72
ZTF19aanjlwx has a peak observation at 573.72
ZTF19aanlekq has a peak observation at 572.95
ZTF19aanmclt has a peak observation at 572.96
ZTF19aanmdsr has a peak observation at 587.93
ZTF19aanmeyw has a peak observation at 577.94
ZTF19aanonjt has a peak observation at 584.73
ZTF19aanovps has a peak observation at 584.87
ZTF19aanpcep has a peak observation at 575.85
ZTF19aanqzhm has a peak observation at 581.74
ZTF19aanramr has a peak observation at 586.7
ZTF19aanrrqu has a peak observation at 580.85
ZTF19aansyyn has a peak observation at 583.86
ZTF19aantarc has a peak observation at 586.77
ZTF19aanuhox has a peak observation at 584.96
ZTF19aanuipj has a peak observation at 584.97
ZTF19aanuipr has a peak observation at 585.02
ZTF19aanuuen has a peak observation at 586.88
ZTF19aanvmcm has a peak observation at 585.64
ZTF19aanwwlo has a peak observation at 580.8
ZTF19aanxgrz has a peak observation at 584.91
ZTF19aanxnkd has a peak observation at 584.77
ZTF19aanxosu has a peak observation at 592.95
ZTF19aanxrkt has a peak observation at 591.88
ZTF19aanxufb has a peak observation at 588.86
ZTF19aanydko has a peak observation at 581.96
ZTF19aanyubf has a peak observation at 582.97
ZTF19aanyuyh has a peak observation at 1060.9
ZTF19aaoaaap has a peak observation at 587.69
ZTF19aaobwpx has a peak observation at 592.95
ZTF19aaocbes has a peak observation at 585.93
ZTF19aaohyqj has a peak observation at 586.67
ZTF19aaoikti has a peak observation at 584.77
ZTF19aaojnrx has a peak observation at 586.83
ZTF19aaokist has a peak observation at 586.9
ZTF19aaomkvl has a peak observation at 586.88
ZTF19aaoxvfe has a peak observation at 594.82
ZTF19aaoyech has a peak observation at 592.69
ZTF19aaoyjoz has a peak observation at 596.75
ZTF19aaozpew has a peak observation at 592.92
ZTF19aaozplq has a peak observation at 592.92
ZTF19aaozsuh has a peak observation at 597.86
ZTF19aaozugz has a peak observation at 617.79
ZTF19aapadxs has a peak observation at 592.76
ZTF19aapafit has a peak observation at 605.89
ZTF19aapafqd has a peak observation at 632.8
ZTF19aapbfot has a peak observation at 605.88
ZTF19aapbgmp has a peak observation at 593.85
ZTF19aapbgty has a peak observation at 592.99
ZTF19aapceyj has a peak observation at 598.66
ZTF19aapcftv has a peak observation at 592.65
ZTF19aapcnzi has a peak observation at 598.69
ZTF19aapcoqg has a peak observation at 591.66
ZTF19aapcvdi has a peak observation at 584.65
ZTF19aapcvxi has a peak observation at 584.73
ZTF19aapcwdq has a peak observation at 591.68
ZTF19aapcxiy has a peak observation at 592.73
ZTF19aapdkza has a peak observation at 592.75
ZTF19aapeime has a peak observation at 587.79
ZTF19aapemqu has a peak observation at 593.81
ZTF19aapfktd has a peak observation at 596.73
ZTF19aapfmki has a peak observation at 586.77
ZTF19aapfnym has a peak observation at 581.82
ZTF19aapfohi has a peak observation at 586.81
ZTF19aaphifl has a peak observation at 591.94
ZTF19aaphmto has a peak observation at 591.9
ZTF19aaphntn has a peak observation at 1054.85
ZTF19aaplpaa has a peak observation at 592.71
ZTF19aapmdwm has a peak observation at 602.77
ZTF19aapnzde has a peak observation at 596.96
ZTF19aapocyd has a peak observation at 596.97
ZTF19aapqqrb has a peak observation at 1631.02
ZTF19aapqrsh has a peak observation at 582.94
ZTF19aapreis has a peak observation at 607.97
ZTF19aapreza has a peak observation at 582.97
ZTF19aaprvar has a peak observation at 608.0
ZTF19aaprzcr has a peak observation at 599.71
ZTF19aapszzy has a peak observation at 596.94
ZTF19aaptwpu has a peak observation at 598.74
ZTF19aaptzar has a peak observation at 598.69
ZTF19aapuohr has a peak observation at 596.73
ZTF19aaputrv has a peak observation at 602.76
ZTF19aapvhhp has a peak observation at 602.81
ZTF19aapvogv has a peak observation at 597.8
ZTF19aapwbvm has a peak observation at 597.91
ZTF19aapwnmb has a peak observation at 584.99
ZTF19aapxocr has a peak observation at 597.87
ZTF19aapzbjr has a peak observation at 633.7
ZTF19aaqasrq has a peak observation at 607.88
ZTF19aaqcqkv has a peak observation at 600.72
ZTF19aaqdkrm has a peak observation at 592.92
ZTF19aaqgnhf has a peak observation at 598.65
ZTF19aaqhelq has a peak observation at 597.78
ZTF19aaqtcmy has a peak observation at 596.95
ZTF19aaqtyku has a peak observation at 592.76
ZTF19aaqwqhu has a peak observation at 583.75
ZTF19aaqxcfs has a peak observation at 600.7
ZTF19aaqxosb has a peak observation at 597.85
ZTF19aaqyvdn has a peak observation at 597.94
ZTF19aaraued has a peak observation at 599.69
ZTF19aaraxhh has a peak observation at 602.78
ZTF19aardunx has a peak observation at 605.88
ZTF19aarfksi has a peak observation at 605.73
ZTF19aarflsx has a peak observation at 606.74
ZTF19aarfnmb has a peak observation at 602.8
ZTF19aarfnto has a peak observation at 602.77
ZTF19aarfyvc has a peak observation at 619.83
ZTF19aargqez has a peak observation at 593.95
ZTF19aarhhfx has a peak observation at 645.7
ZTF19aarhxgn has a peak observation at 606.7
ZTF19aarifvr has a peak observation at 606.9
ZTF19aarilal has a peak observation at 602.68
ZTF19aarinmw has a peak observation at 606.84
ZTF19aarioci has a peak observation at 616.76
ZTF19aaripqw has a peak observation at 612.69
ZTF19aariwfe has a peak observation at 601.74
ZTF19aariwpf has a peak observation at 606.75
ZTF19aarixue has a peak observation at 606.9
ZTF19aarjfqe has a peak observation at 612.69
ZTF19aarkpif has a peak observation at 606.96
ZTF19aarlefl has a peak observation at 608.79
ZTF19aarmtgu has a peak observation at 1137.96
ZTF19aarmznp has a peak observation at 612.67
ZTF19aarnqys has a peak observation at 606.84
ZTF19aarnqzw has a peak observation at 616.75
ZTF19aarnrbw has a peak observation at 606.84
ZTF19aarphwc has a peak observation at 641.72
ZTF19aarprog has a peak observation at 612.92
ZTF19aarqmjs has a peak observation at 608.67
ZTF19aarstfg has a peak observation at 617.68
ZTF19aartuev has a peak observation at 607.8
ZTF19aartuli has a peak observation at 607.8
ZTF19aartylj has a peak observation at 607.8
ZTF19aarxrem has a peak observation at 606.83
ZTF19aarykkb has a peak observation at 617.84
ZTF19aasekcx has a peak observation at 636.72
ZTF19aasfsoi has a peak observation at 605.94
ZTF19aasmddt has a peak observation at 616.92
ZTF19aasmkhn has a peak observation at 616.88
ZTF19aaspsbg has a peak observation at 601.75
ZTF19aassqix has a peak observation at 607.89
ZTF19aasszud has a peak observation at 602.0
ZTF19aatesgp has a peak observation at 606.71
ZTF19aatevrp has a peak observation at 607.75
ZTF19aatfqzb has a peak observation at 694.99
ZTF19aatgaiq has a peak observation at 617.73
ZTF19aatgopg has a peak observation at 612.69
ZTF19aatgrpm has a peak observation at 618.8
ZTF19aatgrxl has a peak observation at 618.77
ZTF19aatgrxv has a peak observation at 612.67
ZTF19aatgsdl has a peak observation at 619.74
ZTF19aatgwhs has a peak observation at 616.97
ZTF19aatgxjy has a peak observation at 608.82
ZTF19aatgznl has a peak observation at 616.76
ZTF19aathcvn has a peak observation at 616.96
ZTF19aatheus has a peak observation at 618.76
ZTF19aathllr has a peak observation at 616.9
ZTF19aatlmbo has a peak observation at 619.76
ZTF19aatlqdf has a peak observation at 616.73
ZTF19aatmgjs has a peak observation at 617.79
ZTF19aatmkll has a peak observation at 617.89
ZTF19aatnfci has a peak observation at 617.84
ZTF19aatnfvj has a peak observation at 616.77
ZTF19aatqzim has a peak observation at 612.76
ZTF19aatudsq has a peak observation at 607.88
ZTF19aatvkrn has a peak observation at 617.96
ZTF19aatvlfl has a peak observation at 617.96
ZTF19aatvljp has a peak observation at 617.96
ZTF19aatvmbo has a peak observation at 640.96
ZTF19aatvvvu has a peak observation at 628.98
ZTF19aatwvft has a peak observation at 617.73
ZTF19aatzlmw has a peak observation at 616.88
ZTF19aaugaam has a peak observation at 617.69
ZTF19aaugoig has a peak observation at 628.69
ZTF19aaugupw has a peak observation at 634.68
ZTF19aauguzk has a peak observation at 622.66
ZTF19aauhhjy has a peak observation at 622.66
ZTF19aauhwbp has a peak observation at 622.67
ZTF19aauisdr has a peak observation at 628.71
ZTF19aauishy has a peak observation at 636.72
ZTF19aauitks has a peak observation at 628.71
ZTF19aauivtj has a peak observation at 633.75
ZTF19aaujiwc has a peak observation at 616.8
ZTF19aaujzqh has a peak observation at 632.85
ZTF19aaulzvc has a peak observation at 619.93
ZTF19aaumvig has a peak observation at 632.83
ZTF19aauoiow has a peak observation at 636.92
ZTF19aauoulb has a peak observation at 622.66
ZTF19aaupkev has a peak observation at 632.85
ZTF19aaupkrl has a peak observation at 633.76
ZTF19aauplxw has a peak observation at 619.77
ZTF19aauqwna has a peak observation at 627.91
ZTF19aauqywe has a peak observation at 628.89
ZTF19aaurhox has a peak observation at 632.85
ZTF19aaurstb has a peak observation at 627.89
ZTF19aaurxsa has a peak observation at 632.82
ZTF19aauuzlr has a peak observation at 642.71
ZTF19aauvbqv has a peak observation at 634.78
ZTF19aauvjws has a peak observation at 632.68
ZTF19aauvkxu has a peak observation at 634.78
ZTF19aauxmqj has a peak observation at 628.95
ZTF19aauxxgk has a peak observation at 628.95
ZTF19aavaikm has a peak observation at 634.92
ZTF19aavbjfp has a peak observation at 622.67
ZTF19aavbkly has a peak observation at 638.73
ZTF19aavgukt has a peak observation at 619.71
ZTF19aavhblr has a peak observation at 628.83
ZTF19aavhvkd has a peak observation at 634.71
ZTF19aavhwxs has a peak observation at 639.73
ZTF19aavhxby has a peak observation at 642.8
ZTF19aavhypb has a peak observation at 635.73
ZTF19aavhzsc has a peak observation at 642.76
ZTF19aavidqf has a peak observation at 641.72
ZTF19aavissk has a peak observation at 635.95
ZTF19aavitlq has a peak observation at 641.97
ZTF19aavivbl has a peak observation at 638.97
ZTF19aavjlkx has a peak observation at 632.84
ZTF19aavjukt has a peak observation at 663.83
ZTF19aavjzrz has a peak observation at 691.93
ZTF19aavjztg has a peak observation at 652.95
ZTF19aavjzwm has a peak observation at 653.95
ZTF19aavkhuy has a peak observation at 639.68
ZTF19aavkptg has a peak observation at 628.7
ZTF19aavkvpw has a peak observation at 646.73
ZTF19aavlfvn has a peak observation at 641.78
ZTF19aavlnjz has a peak observation at 633.75
ZTF19aavmgtv has a peak observation at 639.78
ZTF19aavmlqh has a peak observation at 638.85
ZTF19aavnuur has a peak observation at 646.73
ZTF19aavnwtf has a peak observation at 640.68
ZTF19aavnwxf has a peak observation at 641.69
ZTF19aavnwyt has a peak observation at 643.67
ZTF19aavnwzv has a peak observation at 634.76
ZTF19aavnxwj has a peak observation at 647.74
ZTF19aavnzti has a peak observation at 640.7
ZTF19aavoiyc has a peak observation at 644.77
ZTF19aavounq has a peak observation at 644.71
ZTF19aavouyw has a peak observation at 644.71
ZTF19aavoweu has a peak observation at 647.76
ZTF19aavqics has a peak observation at 646.71
ZTF19aavqiuw has a peak observation at 639.68
ZTF19aavqoop has a peak observation at 646.71
ZTF19aavqotz has a peak observation at 643.67
ZTF19aavqoyu has a peak observation at 637.74
ZTF19aavrcew has a peak observation at 639.73
ZTF19aavrswr has a peak observation at 645.73
ZTF19aavsahh has a peak observation at 642.79
ZTF19aavsyhq has a peak observation at 651.77
ZTF19aavtcjs has a peak observation at 636.83
ZTF19aavvozj has a peak observation at 648.97
ZTF19aavvvrc has a peak observation at 651.94
ZTF19aavwbpc has a peak observation at 649.67
ZTF19aavweum has a peak observation at 640.72
ZTF19aavxikq has a peak observation at 643.69
ZTF19aavxpbx has a peak observation at 643.75
ZTF19aavxufb has a peak observation at 634.74
ZTF19aavyvbn has a peak observation at 777.01
ZTF19aawafvn has a peak observation at 653.77
ZTF19aawblge has a peak observation at 634.84
ZTF19aawbsek has a peak observation at 637.81
ZTF19aawethv has a peak observation at 637.92
ZTF19aawfbtg has a peak observation at 686.96
ZTF19aawfcgp has a peak observation at 646.97
ZTF19aawfkeg has a peak observation at 650.98
ZTF19aawgfnn has a peak observation at 644.76
ZTF19aawgolt has a peak observation at 642.67
ZTF19aawgopm has a peak observation at 649.67
ZTF19aawgxdn has a peak observation at 653.7
ZTF19aawhniz has a peak observation at 647.74
ZTF19aawhzsh has a peak observation at 2050.85
ZTF19aawlkjx has a peak observation at 635.9
ZTF19aawlnlq has a peak observation at 635.9
ZTF19aawmkja has a peak observation at 650.85
ZTF19aawmqtd has a peak observation at 653.81
ZTF19aawnqoj has a peak observation at 652.67
ZTF19aawqcgy has a peak observation at 648.76
ZTF19aawqckx has a peak observation at 651.95
ZTF19aawrumx has a peak observation at 649.89
ZTF19aawscnp has a peak observation at 639.9
ZTF19aawsday has a peak observation at 650.94
ZTF19aawsdlq has a peak observation at 650.92
ZTF19aawtnqd has a peak observation at 649.72
ZTF19aawtqdv has a peak observation at 649.68
ZTF19aawudku has a peak observation at 651.73
ZTF19aawupxb has a peak observation at 652.78
ZTF19aawwlxc has a peak observation at 650.76
ZTF19aawyepw has a peak observation at 644.78
ZTF19aaxdzqt has a peak observation at 638.71
ZTF19aaxeaag has a peak observation at 645.7
ZTF19aaxeetj has a peak observation at 647.74
ZTF19aaxfcpq has a peak observation at 650.77
ZTF19aaxffum has a peak observation at 653.73
ZTF19aaxfzao has a peak observation at 653.9
ZTF19aaxhysx has a peak observation at 650.85
ZTF19aaxibby has a peak observation at 653.88
ZTF19aaxibpz has a peak observation at 650.93
ZTF19aaxkhxw has a peak observation at 653.73
ZTF19aaxpjpq has a peak observation at 654.74
ZTF19aaxptsd has a peak observation at 654.68
ZTF19aaxqsbn has a peak observation at 652.8
ZTF19aaxyukr has a peak observation at 654.74
ZTF19aaxzdtw has a peak observation at 657.76
ZTF19aayabqe has a peak observation at 650.78
ZTF19aayckwk has a peak observation at 653.94
ZTF19aaycomi has a peak observation at 655.98
ZTF19aaycrgf has a peak observation at 650.93
ZTF19aaydpiq has a peak observation at 648.68
ZTF19aaydpru has a peak observation at 642.71
ZTF19aaydtur has a peak observation at 701.66
ZTF19aayejww has a peak observation at 647.72
ZTF19aayfaum has a peak observation at 657.86
ZTF19aayjhpg has a peak observation at 677.81
ZTF19aayjqpa has a peak observation at 652.69
ZTF19aayjsty has a peak observation at 652.69
ZTF19aaykqsk has a peak observation at 649.67
ZTF19aaykugs has a peak observation at 661.7
ZTF19aaynskj has a peak observation at 643.96
ZTF19aaynsws has a peak observation at 646.95
ZTF19aaynsyd has a peak observation at 643.96
ZTF19aayogzn has a peak observation at 660.72
ZTF19aaypehm has a peak observation at 655.81
ZTF19aayqait has a peak observation at 653.86
ZTF19aayrjnf has a peak observation at 644.94
ZTF19aayrosj has a peak observation at 657.92
ZTF19aaysfbn has a peak observation at 648.67
ZTF19aayshvd has a peak observation at 648.67
ZTF19aaysiwt has a peak observation at 658.7
ZTF19aayslow has a peak observation at 657.7
ZTF19aayveer has a peak observation at 658.89
ZTF19aayvylv has a peak observation at 667.98
ZTF19aaywatq has a peak observation at 667.97
ZTF19aaywazj has a peak observation at 667.97
ZTF19aaywlmi has a peak observation at 657.73
ZTF19aaywtoc has a peak observation at 654.74
ZTF19aayxlma has a peak observation at 711.78
ZTF19aazdcmj has a peak observation at 661.96
ZTF19aazdirb has a peak observation at 655.94
ZTF19aazdiwq has a peak observation at 646.94
ZTF19aazdsgo has a peak observation at 652.96
ZTF19aazfvhh has a peak observation at 652.94
ZTF19aazgdss has a peak observation at 647.72
ZTF19aazgdvh has a peak observation at 657.71
ZTF19aazgpar has a peak observation at 657.73
ZTF19aaziick has a peak observation at 653.79
ZTF19aazlpel has a peak observation at 661.92
ZTF19aazlsfj has a peak observation at 658.96
ZTF19aaznwze has a peak observation at 660.72
ZTF19aazpkyv has a peak observation at 660.97
ZTF19aazpvdy has a peak observation at 649.68
ZTF19aazpvyr has a peak observation at 662.69
ZTF19aazudta has a peak observation at 723.83
ZTF19aazwnwy has a peak observation at 657.69
ZTF19aazxcvl has a peak observation at 663.72
ZTF19aazyvub has a peak observation at 660.96
ZTF19aazzpje has a peak observation at 657.71
ZTF19ababigc has a peak observation at 661.92
ZTF19ababmsi has a peak observation at 660.95
ZTF19abacxod has a peak observation at 672.7
ZTF19abacxwt has a peak observation at 667.69
ZTF19abadskf has a peak observation at 665.98
ZTF19abaejrh has a peak observation at 663.96
ZTF19abaejto has a peak observation at 660.94
ZTF19abaeyln has a peak observation at 669.68
ZTF19abafmwj has a peak observation at 666.77
ZTF19abafrvy has a peak observation at 661.71
ZTF19abahsdc has a peak observation at 655.67
ZTF19abahsgg has a peak observation at 661.73
ZTF19abahvdh has a peak observation at 665.69
ZTF19abajrpw has a peak observation at 655.94
ZTF19abajuqh has a peak observation at 669.92
ZTF19abajxet has a peak observation at 663.71
ZTF19abakdjd has a peak observation at 666.75
ZTF19abakjao has a peak observation at 670.69
ZTF19abakjci has a peak observation at 668.69
ZTF19abalrbb has a peak observation at 660.82
ZTF19abamqxo has a peak observation at 663.96
ZTF19abanayw has a peak observation at 662.69
ZTF19abandzh has a peak observation at 676.69
ZTF19abanfrn has a peak observation at 674.7
ZTF19abangub has a peak observation at 674.7
ZTF19abangws has a peak observation at 667.73
ZTF19abaosan has a peak observation at 674.7
ZTF19abasxkg has a peak observation at 669.97
